#x	y	z	B_x	B_y	B_z
-1	0.9	-0.4	2.83e-08	-3.84e-08	-2.46e-08
-1	0.9	-0.3	2.77e-08	-4.09e-08	-3e-08
-1	0.9	-0.2	2.6e-08	-4.26e-08	-3.53e-08
-1	0.9	-0.1	2.35e-08	-4.35e-08	-4.01e-08
-1	0.9	0	2.01e-08	-4.34e-08	-4.42e-08
-1	0.9	0.1	1.62e-08	-4.22e-08	-4.72e-08
-1	0.9	0.2	1.19e-08	-4.02e-08	-4.91e-08
-1	0.9	0.3	7.66e-09	-3.74e-08	-4.98e-08
-1	0.9	0.4	3.53e-09	-3.41e-08	-4.94e-08
-1	0.9	0.5	-2.78e-10	-3.05e-08	-4.8e-08
-1	0.9	0.6	-3.64e-09	-2.68e-08	-4.59e-08
-1	0.9	0.7	-6.47e-09	-2.31e-08	-4.31e-08
-1	0.9	0.8	-8.76e-09	-1.97e-08	-3.99e-08
-1	0.9	0.9	-1.05e-08	-1.66e-08	-3.66e-08
-1	0.9	1	-1.18e-08	-1.38e-08	-3.31e-08
-1	1	-1	1.66e-08	-1.74e-08	-3.99e-09
-1	1	-0.9	1.81e-08	-2.01e-08	-5.88e-09
-1	1	-0.8	1.96e-08	-2.3e-08	-8.31e-09
-1	1	-0.7	2.08e-08	-2.61e-08	-1.13e-08
-1	1	-0.6	2.17e-08	-2.91e-08	-1.49e-08
-1	1	-0.5	2.2e-08	-3.2e-08	-1.9e-08
-1	1	-0.4	2.17e-08	-3.47e-08	-2.34e-08
-1	1	-0.3	2.06e-08	-3.68e-08	-2.79e-08
-1	1	-0.2	1.88e-08	-3.83e-08	-3.23e-08
-1	1	-0.1	1.62e-08	-3.91e-08	-3.62e-08
-1	1	0	1.32e-08	-3.9e-08	-3.95e-08
-1	1	0.1	9.71e-09	-3.81e-08	-4.19e-08
-1	1	0.2	6.12e-09	-3.64e-08	-4.34e-08
-1	1	0.3	2.57e-09	-3.4e-08	-4.39e-08
-1	1	0.4	-7.69e-10	-3.12e-08	-4.35e-08
-1	1	0.5	-3.78e-09	-2.81e-08	-4.23e-08
-1	1	0.6	-6.39e-09	-2.48e-08	-4.05e-08
-1	1	0.7	-8.55e-09	-2.17e-08	-3.81e-08
-1	1	0.8	-1.03e-08	-1.86e-08	-3.55e-08
-1	1	0.9	-1.15e-08	-1.58e-08	-3.26e-08
-1	1	1	-1.24e-08	-1.34e-08	-2.97e-08

-0.9	-1	-1	5.37e-09	1.44e-08	1.27e-08
-0.9	-1	-0.9	6.38e-09	1.74e-08	1.37e-08
-0.9	-1	-0.8	7.61e-09	2.07e-08	1.45e-08
-0.9	-1	-0.7	9.03e-09	2.43e-08	1.49e-08
-0.9	-1	-0.6	1.06e-08	2.83e-08	1.47e-08
-0.9	-1	-0.5	1.22e-08	3.23e-08	1.38e-08
-0.9	-1	-0.4	1.37e-08	3.62e-08	1.2e-08
-0.9	-1	-0.3	1.49e-08	3.98e-08	9.4e-09
-0.9	-1	-0.2	1.56e-08	4.28e-08	5.98e-09
-0.9	-1	-0.1	1.57e-08	4.5e-08	1.94e-09
-0.9	-1	0	1.52e-08	4.61e-08	-2.48e-09
-0.9	-1	0.1	1.39e-08	4.62e-08	-6.96e-09
-0.9	-1	0.2	1.19e-08	4.51e-08	-1.12e-08
-0.9	-1	0.3	9.48e-09	4.31e-08	-1.49e-08
-0.9	-1	0.4	6.71e-09	4.03e-08	-1.78e-08
-0.9	-1	0.5	3.84e-09	3.68e-08	-1.99e-08
-0.9	-1	0.6	1.06e-09	3.31e-08	-2.11e-08
-0.9	-1	0.7	-1.49e-09	2.93e-08	-2.16e-08
-0.9	-1	0.8	-3.7e-09	2.55e-08	-2.13e-08
-0.9	-1	0.9	-5.52e-09	2.2e-08	-2.06e-08
-0.9	-1	1	-6.95e-09	1.88e-08	-1.95e-08
-0.9	-0.9	-1	7.45e-09	1.51e-08	1.51e-08
-0.9	-0.9	-0.9	9e-09	1.84e-08	1.65e-08
-0.9	-0.9	-0.8	1.09e-08	2.22e-08	1.77e-08
-0.9	-0.9	-0.7	1.31e-08	2.64e-08	1.83e-08
-0.9	-0.9	-0.6	1.55e-08	3.1e-08	1.83e-08
-0.9	-0.9	-0.5	1.81e-08	3.58e-08	1.73e-08
-0.9	-0.9	-0.4	2.05e-08	4.05e-08	1.52e-08
-0.9	-0.9	-0.3	2.25e-08	4.49e-08	1.2e-08
-0.9	-0.9	-0.2	2.39e-08	4.85e-08	7.69e-09
-0.9	-0.9	-0.1	2.44e-08	5.11e-08	2.59e-09
-0.9	-0.9	0	2.38e-08	5.26e-08	-3e-09
-0.9	-0.9	0.1	2.22e-08	5.27e-08	-8.67e-09
-0.9	-0.9	0.2	1.96e-08	5.14e-08	-1.4e-08
-0.9	-0.9	0.3	1.63e-08	4.9e-08	-1.85e-08
-0.9	-0.9	0.4	1.25e-08	4.56e-08	-2.21e-08
-0.9	-0.9	0.5	8.52e-09	4.15e-08	-2.46e-08
-0.9	-0.9	0.6	4.66e-09	3.7e-08	-2.59e-08
-0.9	-0.9	0.7	1.15e-09	3.25e-08	-2.62e-08
-0.9	-0.9	0.8	-1.88e-09	2.81e-08	-2.57e-08
-0.9	-0.9	0.9	-4.37e-09	2.4e-08	-2.45e-08
-0.9	-0.9	1	-6.32e-09	2.03e-08	-2.3e-08
-0.9	-0.8	-1	9.95e-09	1.54e-08	1.77e-08
-0.9	-0.8	-0.9	1.22e-08	1.9e-08	1.96e-08
-0.9	-0.8	-0.8	1.49e-08	2.32e-08	2.12e-08
-0.9	-0.8	-0.7	1.82e-08	2.8e-08	2.22e-08
-0.9	-0.8	-0.6	2.18e-08	3.33e-08	2.23e-08
-0.9	-0.8	-0.5	2.55e-08	3.88e-08	2.12e-08
-0.9	-0.8	-0.4	2.92e-08	4.42e-08	1.87e-08
-0.9	-0.8	-0.3	3.23e-08	4.93e-08	1.48e-08
-0.9	-0.8	-0.2	3.45e-08	5.36e-08	9.49e-09
-0.9	-0.8	-0.1	3.55e-08	5.67e-08	3.12e-09
-0.9	-0.8	0	3.5e-08	5.85e-08	-3.88e-09
-0.9	-0.8	0.1	3.3e-08	5.86e-08	-1.09e-08
-0.9	-0.8	0.2	2.96e-08	5.72e-08	-1.75e-08
-0.9	-0.8	0.3	2.51e-08	5.44e-08	-2.31e-08
-0.9	-0.8	0.4	2e-08	5.05e-08	-2.74e-08
-0.9	-0.8	0.5	1.46e-08	4.57e-08	-3.02e-08
-0.9	-0.8	0.6	9.33e-09	4.05e-08	-3.15e-08
-0.9	-0.8	0.7	4.57e-09	3.53e-08	-3.16e-08
-0.9	-0.8	0.8	4.85e-10	3.03e-08	-3.07e-08
-0.9	-0.8	0.9	-2.85e-09	2.57e-08	-2.9e-08
-0.9	-0.8	1	-5.44e-09	2.15e-08	-2.69e-08
-0.9	-0.7	-1	1.29e-08	1.52e-08	2.05e-08
-0.9	-0.7	-0.9	1.59e-08	1.9e-08	2.29e-08
-0.9	-0.7	-0.8	1.97e-08	2.35e-08	2.49e-08
-0.9	-0.7	-0.7	2.42e-08	2.87e-08	2.63e-08
-0.9	-0.7	-0.6	2.93e-08	3.45e-08	2.65e-08
-0.9	-0.7	-0.5	3.46e-08	4.06e-08	2.54e-08
-0.9	-0.7	-0.4	3.98e-08	4.67e-08	2.24e-08
-0.9	-0.7	-0.3	4.44e-08	5.24e-08	1.77e-08
-0.9	-0.7	-0.2	4.77e-08	5.73e-08	1.12e-08
-0.9	-0.7	-0.1	4.93e-08	6.09e-08	3.33e-09
-0.9	-0.7	0	4.89e-08	6.29e-08	-5.27e-09
-0.9	-0.7	0.1	4.63e-08	6.32e-08	-1.39e-08
-0.9	-0.7	0.2	4.19e-08	6.17e-08	-2.19e-08
-0.9	-0.7	0.3	3.6e-08	5.86e-08	-2.86e-08
-0.9	-0.7	0.4	2.92e-08	5.43e-08	-3.37e-08
-0.9	-0.7	0.5	2.2e-08	4.9e-08	-3.68e-08
-0.9	-0.7	0.6	1.51e-08	4.32e-08	-3.81e-08
-0.9	-0.7	0.7	8.76e-09	3.74e-08	-3.78e-08
-0.9	-0.7	0.8	3.39e-09	3.19e-08	-3.64e-08
-0.9	-0.7	0.9	-9.74e-10	2.68e-08	-3.41e-08
-0.9	-0.7	1	-4.34e-09	2.23e-08	-3.13e-08
-0.9	-0.6	-1	1.61e-08	1.44e-08	2.32e-08
-0.9	-0.6	-0.9	2.02e-08	1.82e-08	2.61e-08
-0.9	-0.6	-0.8	2.52e-08	2.28e-08	2.87e-08
-0.9	-0.6	-0.7	3.12e-08	2.82e-08	3.04e-08
-0.9	-0.6	-0.6	3.8e-08	3.42e-08	3.08e-08
-0.9	-0.6	-0.5	4.52e-08	4.07e-08	2.95e-08
-0.9	-0.6	-0.4	5.22e-08	4.72e-08	2.6e-08
-0.9	-0.6	-0.3	5.84e-08	5.33e-08	2.03e-08
-0.9	-0.6	-0.2	6.29e-08	5.86e-08	1.24e-08
-0.9	-0.6	-0.1	6.52e-08	6.25e-08	2.97e-09
-0.9	-0.6	0	6.49e-08	6.49e-08	-7.37e-09
-0.9	-0.6	0.1	6.18e-08	6.53e-08	-1.77e-08
-0.9	-0.6	0.2	5.62e-08	6.39e-08	-2.72e-08
-0.9	-0.6	0.3	4.86e-08	6.08e-08	-3.51e-08
-0.9	-0.6	0.4	3.98e-08	5.62e-08	-4.09e-08
-0.9	-0.6	0.5	3.06e-08	5.07e-08	-4.43e-08
-0.9	-0.6	0.6	2.17e-08	4.46e-08	-4.55e-08
-0.9	-0.6	0.7	1.36e-08	3.84e-08	-4.48e-08
-0.9	-0.6	0.8	6.72e-09	3.25e-08	-4.26e-08
-0.9	-0.6	0.9	1.18e-09	2.72e-08	-3.95e-08
-0.9	-0.6	1	-3.07e-09	2.25e-08	-3.59e-08
-0.9	-0.5	-1	1.96e-08	1.27e-08	2.57e-08
-0.9	-0.5	-0.9	2.48e-08	1.64e-08	2.91e-08
-0.9	-0.5	-0.8	3.12e-08	2.08e-08	3.22e-08
-0.9	-0.5	-0.7	3.88e-08	2.61e-08	3.42e-08
-0.9	-0.5	-0.6	4.75e-08	3.2e-08	3.47e-08
-0.9	-0.5	-0.5	5.67e-08	3.85e-08	3.31e-08
-0.9	-0.5	-0.4	6.57e-08	4.5e-08	2.9e-08
-0.9	-0.5	-0.3	7.36e-08	5.12e-08	2.22e-08
-0.9	-0.5	-0.2	7.95e-08	5.67e-08	1.29e-08
-0.9	-0.5	-0.1	8.25e-08	6.08e-08	1.72e-09
-0.9	-0.5	0	8.22e-08	6.34e-08	-1.04e-08
-0.9	-0.5	0.1	7.85e-08	6.41e-08	-2.25e-08
-0.9	-0.5	0.2	7.16e-08	6.3e-08	-3.34e-08
-0.9	-0.5	0.3	6.23e-08	6e-08	-4.24e-08
-0.9	-0.5	0.4	5.14e-08	5.56e-08	-4.89e-08
-0.9	-0.5	0.5	3.99e-08	5.01e-08	-5.25e-08
-0.9	-0.5	0.6	2.88e-08	4.41e-08	-5.35e-08
-0.9	-0.5	0.7	1.88e-08	3.79e-08	-5.22e-08
-0.9	-0.5	0.8	1.03e-08	3.2e-08	-4.92e-08
-0.9	-0.5	0.9	3.45e-09	2.66e-08	-4.52e-08
-0.9	-0.5	1	-1.74e-09	2.18e-08	-4.07e-08
-0.9	-0.4	-1	2.33e-08	1.03e-08	2.77e-08
-0.9	-0.4	-0.9	2.95e-08	1.35e-08	3.16e-08
-0.9	-0.4	-0.8	3.73e-08	1.74e-08	3.5e-08
-0.9	-0.4	-0.7	4.67e-08	2.22e-08	3.73e-08
-0.9	-0.4	-0.6	5.73e-08	2.77e-08	3.78e-08
-0.9	-0.4	-0.5	6.85e-08	3.36e-08	3.58e-08
-0.9	-0.4	-0.4	7.95e-08	3.98e-08	3.09e-08
-0.9	-0.4	-0.3	8.9e-08	4.57e-08	2.28e-08
-0.9	-0.4	-0.2	9.61e-08	5.09e-08	1.21e-08
-0.9	-0.4	-0.1	9.97e-08	5.51e-08	-7.09e-10
-0.9	-0.4	0	9.94e-08	5.78e-08	-1.45e-08
-0.9	-0.4	0.1	9.5e-08	5.88e-08	-2.81e-08
-0.9	-0.4	0.2	8.69e-08	5.81e-08	-4.04e-08
-0.9	-0.4	0.3	7.58e-08	5.57e-08	-5.04e-08
-0.9	-0.4	0.4	6.28e-08	5.18e-08	-5.74e-08
-0.9	-0.4	0.5	4.91e-08	4.69e-08	-6.11e-08
-0.9	-0.4	0.6	3.58e-08	4.13e-08	-6.17e-08
-0.9	-0.4	0.7	2.38e-08	3.55e-08	-5.98e-08
-0.9	-0.4	0.8	1.37e-08	2.99e-08	-5.59e-08
-0.9	-0.4	0.9	5.64e-09	2.48e-08	-5.1e-08
-0.9	-0.4	1	-4.93e-10	2.03e-08	-4.55e-08
-0.9	-0.3	-1	2.68e-08	6.98e-09	2.91e-08
-0.9	-0.3	-0.9	3.41e-08	9.46e-09	3.33e-08
-0.9	-0.3	-0.8	4.32e-08	1.26e-08	3.69e-08
-0.9	-0.3	-0.7	5.42e-08	1.65e-08	3.92e-08
-0.9	-0.3	-0.6	6.65e-08	2.1e-08	3.95e-08
-0.9	-0.3	-0.5	7.96e-08	2.61e-08	3.69e-08
-0.9	-0.3	-0.4	9.23e-08	3.13e-08	3.11e-08
-0.9	-0.3	-0.3	1.03e-07	3.65e-08	2.19e-08
-0.9	-0.3	-0.2	1.11e-07	4.13e-08	9.74e-09
-0.9	-0.3	-0.1	1.15e-07	4.51e-08	-4.53e-09
-0.9	-0.3	0	1.15e-07	4.79e-08	-1.97e-08
-0.9	-0.3	0.1	1.1e-07	4.93e-08	-3.46e-08
-0.9	-0.3	0.2	1e-07	4.92e-08	-4.79e-08
-0.9	-0.3	0.3	8.78e-08	4.76e-08	-5.86e-08
-0.9	-0.3	0.4	7.3e-08	4.47e-08	-6.59e-08
-0.9	-0.3	0.5	5.73e-08	4.07e-08	-6.96e-08
-0.9	-0.3	0.6	4.2e-08	3.6e-08	-6.98e-08
-0.9	-0.3	0.7	2.83e-08	3.11e-08	-6.71e-08
-0.9	-0.3	0.8	1.67e-08	2.63e-08	-6.23e-08
-0.9	-0.3	0.9	7.47e-09	2.18e-08	-5.64e-08
-0.9	-0.3	1	5.03e-10	1.79e-08	-5e-08
-0.9	-0.2	-1	2.99e-08	3.01e-09	2.96e-08
-0.9	-0.2	-0.9	3.82e-08	4.52e-09	3.38e-08
-0.9	-0.2	-0.8	4.84e-08	6.56e-09	3.74e-08
-0.9	-0.2	-0.7	6.07e-08	9.16e-09	3.95e-08
-0.9	-0.2	-0.6	7.45e-08	1.24e-08	3.94e-08
-0.9	-0.2	-0.5	8.9e-08	1.6e-08	3.62e-08
-0.9	-0.2	-0.4	1.03e-07	2.01e-08	2.94e-08
-0.9	-0.2	-0.3	1.15e-07	2.42e-08	1.9e-08
-0.9	-0.2	-0.2	1.23e-07	2.81e-08	5.63e-09
-0.9	-0.2	-0.1	1.28e-07	3.16e-08	-9.82e-09
-0.9	-0.2	0	1.27e-07	3.43e-08	-2.61e-08
-0.9	-0.2	0.1	1.21e-07	3.6e-08	-4.18e-08
-0.9	-0.2	0.2	1.11e-07	3.67e-08	-5.57e-08
-0.9	-0.2	0.3	9.7e-08	3.61e-08	-6.67e-08
-0.9	-0.2	0.4	8.07e-08	3.44e-08	-7.41e-08
-0.9	-0.2	0.5	6.34e-08	3.18e-08	-7.75e-08
-0.9	-0.2	0.6	4.67e-08	2.85e-08	-7.71e-08
-0.9	-0.2	0.7	3.15e-08	2.48e-08	-7.36e-08
-0.9	-0.2	0.8	1.88e-08	2.11e-08	-6.8e-08
-0.9	-0.2	0.9	8.67e-09	1.77e-08	-6.11e-08
-0.9	-0.2	1	1.07e-09	1.46e-08	-5.39e-08
-0.9	-0.1	-1	3.25e-08	-1.44e-09	2.91e-08
-0.9	-0.1	-0.9	4.14e-08	-1.07e-09	3.31e-08
-0.9	-0.1	-0.8	5.25e-08	-3.84e-10	3.64e-08
-0.9	-0.1	-0.7	6.56e-08	6.95e-10	3.81e-08
-0.9	-0.1	-0.6	8.04e-08	2.24e-09	3.73e-08
-0.9	-0.1	-0.5	9.58e-08	4.27e-09	3.33e-08
-0.9	-0.1	-0.4	1.1e-07	6.74e-09	2.55e-08
-0.9	-0.1	-0.3	1.23e-07	9.52e-09	1.41e-08
-0.9	-0.1	-0.2	1.32e-07	1.24e-08	-2.4e-10
-0.9	-0.1	-0.1	1.36e-07	1.53e-08	-1.65e-08
-0.9	-0.1	0	1.34e-07	1.79e-08	-3.34e-08
-0.9	-0.1	0.1	1.28e-07	1.99e-08	-4.94e-08
-0.9	-0.1	0.2	1.17e-07	2.13e-08	-6.35e-08
-0.9	-0.1	0.3	1.02e-07	2.2e-08	-7.43e-08
-0.9	-0.1	0.4	8.5e-08	2.17e-08	-8.14e-08
-0.9	-0.1	0.5	6.67e-08	2.07e-08	-8.42e-08
-0.9	-0.1	0.6	4.9e-08	1.91e-08	-8.32e-08
-0.9	-0.1	0.7	3.31e-08	1.7e-08	-7.89e-08
-0.9	-0.1	0.8	1.96e-08	1.48e-08	-7.25e-08
-0.9	-0.1	0.9	9.02e-09	1.26e-08	-6.48e-08
-0.9	-0.1	1	1.06e-09	1.06e-08	-5.69e-08
-0.9	0	-1	3.44e-08	-6.07e-09	2.75e-08
-0.9	0	-0.9	4.36e-08	-6.92e-09	3.11e-08
-0.9	0	-0.8	5.51e-08	-7.7e-09	3.38e-08
-0.9	0	-0.7	6.86e-08	-8.28e-09	3.48e-08
-0.9	0	-0.6	8.37e-08	-8.54e-09	3.32e-08
-0.9	0	-0.5	9.93e-08	-8.34e-09	2.83e-08
-0.9	0	-0.4	1.14e-07	-7.6e-09	1.96e-08
-0.9	0	-0.3	1.26e-07	-6.31e-09	7.37e-09
-0.9	0	-0.2	1.35e-07	-4.51e-09	-7.65e-09
-0.9	0	-0.1	1.38e-07	-2.35e-09	-2.43e-08
-0.9	0	0	1.36e-07	1.65e-24	-4.12e-08
-0.9	0	0.1	1.29e-07	2.35e-09	-5.71e-08
-0.9	0	0.2	1.18e-07	4.51e-09	-7.07e-08
-0.9	0	0.3	1.03e-07	6.31e-09	-8.1e-08
-0.9	0	0.4	8.52e-08	7.6e-09	-8.73e-08
-0.9	0	0.5	6.67e-08	8.34e-09	-8.94e-08
-0.9	0	0.6	4.87e-08	8.54e-09	-8.76e-08
-0.9	0	0.7	3.26e-08	8.28e-09	-8.27e-08
-0.9	0	0.8	1.91e-08	7.7e-09	-7.56e-08
-0.9	0	0.9	8.37e-09	6.92e-09	-6.73e-08
-0.9	0	1	3.99e-10	6.07e-09	-5.89e-08
-0.9	0.1	-1	3.54e-08	-1.06e-08	2.49e-08
-0.9	0.1	-0.9	4.46e-08	-1.26e-08	2.78e-08
-0.9	0.1	-0.8	5.6e-08	-1.48e-08	2.98e-08
-0.9	0.1	-0.7	6.94e-08	-1.7e-08	2.99e-08
-0.9	0.1	-0.6	8.41e-08	-1.91e-08	2.74e-08
-0.9	0.1	-0.5	9.93e-08	-2.07e-08	2.15e-08
-0.9	0.1	-0.4	1.13e-07	-2.17e-08	1.2e-08
-0.9	0.1	-0.3	1.25e-07	-2.2e-08	-8.34e-10
-0.9	0.1	-0.2	1.32e-07	-2.13e-08	-1.61e-08
-0.9	0.1	-0.1	1.35e-07	-1.99e-08	-3.27e-08
-0.9	0.1	0	1.33e-07	-1.79e-08	-4.92e-08
-0.9	0.1	0.1	1.25e-07	-1.53e-08	-6.43e-08
-0.9	0.1	0.2	1.14e-07	-1.24e-08	-7.7e-08
-0.9	0.1	0.3	9.85e-08	-9.52e-09	-8.62e-08
-0.9	0.1	0.4	8.12e-08	-6.74e-09	-9.15e-08
-0.9	0.1	0.5	6.31e-08	-4.27e-09	-9.27e-08
-0.9	0.1	0.6	4.57e-08	-2.24e-09	-9.01e-08
-0.9	0.1	0.7	3.01e-08	-6.95e-10	-8.45e-08
-0.9	0.1	0.8	1.7e-08	3.84e-10	-7.7e-08
-0.9	0.1	0.9	6.71e-09	1.07e-09	-6.84e-08
-0.9	0.1	1	-9.19e-10	1.44e-09	-5.97e-08
-0.9	0.2	-1	3.55e-08	-1.46e-08	2.15e-08
-0.9	0.2	-0.9	4.44e-08	-1.77e-08	2.36e-08
-0.9	0.2	-0.8	5.53e-08	-2.11e-08	2.46e-08
-0.9	0.2	-0.7	6.79e-08	-2.48e-08	2.37e-08
-0.9	0.2	-0.6	8.17e-08	-2.85e-08	2.02e-08
-0.9	0.2	-0.5	9.58e-08	-3.18e-08	1.34e-08
-0.9	0.2	-0.4	1.09e-07	-3.44e-08	3.32e-09
-0.9	0.2	-0.3	1.19e-07	-3.61e-08	-9.81e-09
-0.9	0.2	-0.2	1.25e-07	-3.67e-08	-2.5e-08
-0.9	0.2	-0.1	1.27e-07	-3.6e-08	-4.11e-08
-0.9	0.2	0	1.24e-07	-3.43e-08	-5.66e-08
-0.9	0.2	0.1	1.16e-07	-3.16e-08	-7.05e-08
-0.9	0.2	0.2	1.05e-07	-2.81e-08	-8.17e-08
-0.9	0.2	0.3	8.99e-08	-2.42e-08	-8.96e-08
-0.9	0.2	0.4	7.34e-08	-2.01e-08	-9.36e-08
-0.9	0.2	0.5	5.64e-08	-1.6e-08	-9.38e-08
-0.9	0.2	0.6	4.01e-08	-1.24e-08	-9.05e-08
-0.9	0.2	0.7	2.57e-08	-9.16e-09	-8.44e-08
-0.9	0.2	0.8	1.36e-08	-6.56e-09	-7.66e-08
-0.9	0.2	0.9	4.18e-09	-4.52e-09	-6.8e-08
-0.9	0.2	1	-2.8e-09	-3.01e-09	-5.92e-08
-0.9	0.3	-1	3.47e-08	-1.79e-08	1.76e-08
-0.9	0.3	-0.9	4.3e-08	-2.18e-08	1.87e-08
-0.9	0.3	-0.8	5.29e-08	-2.63e-08	1.87e-08
-0.9	0.3	-0.7	6.44e-08	-3.11e-08	1.68e-08
-0.9	0.3	-0.6	7.68e-08	-3.6e-08	1.23e-08
-0.9	0.3	-0.5	8.92e-08	-4.07e-08	4.91e-09
-0.9	0.3	-0.4	1e-07	-4.47e-08	-5.58e-09
-0.9	0.3	-0.3	1.09e-07	-4.76e-08	-1.87e-08
-0.9	0.3	-0.2	1.14e-07	-4.92e-08	-3.34e-08
-0.9	0.3	-0.1	1.14e-07	-4.93e-08	-4.85e-08
-0.9	0.3	0	1.1e-07	-4.79e-08	-6.27e-08
-0.9	0.3	0.1	1.03e-07	-4.51e-08	-7.5e-08
-0.9	0.3	0.2	9.14e-08	-4.13e-08	-8.46e-08
-0.9	0.3	0.3	7.78e-08	-3.65e-08	-9.08e-08
-0.9	0.3	0.4	6.27e-08	-3.13e-08	-9.35e-08
-0.9	0.3	0.5	4.73e-08	-2.61e-08	-9.26e-08
-0.9	0.3	0.6	3.28e-08	-2.1e-08	-8.87e-08
-0.9	0.3	0.7	1.99e-08	-1.65e-08	-8.24e-08
-0.9	0.3	0.8	9.31e-09	-1.26e-08	-7.46e-08
-0.9	0.3	0.9	1.02e-09	-9.46e-09	-6.61e-08
-0.9	0.3	1	-5.07e-09	-6.98e-09	-5.77e-08
-0.9	0.4	-1	3.32e-08	-2.03e-08	1.35e-08
-0.9	0.4	-0.9	4.06e-08	-2.48e-08	1.37e-08
-0.9	0.4	-0.8	4.93e-08	-2.99e-08	1.27e-08
-0.9	0.4	-0.7	5.93e-08	-3.55e-08	9.82e-09
-0.9	0.4	-0.6	6.99e-08	-4.13e-08	4.64e-09
-0.9	0.4	-0.5	8.02e-08	-4.69e-08	-3.25e-09
-0.9	0.4	-0.4	8.93e-08	-5.18e-08	-1.38e-08
-0.9	0.4	-0.3	9.58e-08	-5.57e-08	-2.65e-08
-0.9	0.4	-0.2	9.91e-08	-5.81e-08	-4.03e-08
-0.9	0.4	-0.1	9.85e-08	-5.88e-08	-5.41e-08
-0.9	0.4	0	9.41e-08	-5.78e-08	-6.67e-08
-0.9	0.4	0.1	8.63e-08	-5.51e-08	-7.72e-08
-0.9	0.4	0.2	7.58e-08	-5.09e-08	-8.5e-08
-0.9	0.4	0.3	6.35e-08	-4.57e-08	-8.96e-08
-0.9	0.4	0.4	5.01e-08	-3.98e-08	-9.1e-08
-0.9	0.4	0.5	3.68e-08	-3.36e-08	-8.93e-08
-0.9	0.4	0.6	2.43e-08	-2.77e-08	-8.5e-08
-0.9	0.4	0.7	1.34e-08	-2.22e-08	-7.86e-08
-0.9	0.4	0.8	4.49e-09	-1.74e-08	-7.11e-08
-0.9	0.4	0.9	-2.45e-09	-1.35e-08	-6.31e-08
-0.9	0.4	1	-7.51e-09	-1.03e-08	-5.51e-08
-0.9	0.5	-1	3.1e-08	-2.18e-08	9.38e-09
-0.9	0.5	-0.9	3.74e-08	-2.66e-08	8.77e-09
-0.9	0.5	-0.8	4.48e-08	-3.2e-08	6.94e-09
-0.9	0.5	-0.7	5.3e-08	-3.79e-08	3.39e-09
-0.9	0.5	-0.6	6.16e-08	-4.41e-08	-2.28e-09
-0.9	0.5	-0.5	6.98e-08	-5.01e-08	-1.03e-08
-0.9	0.5	-0.4	7.66e-08	-5.56e-08	-2.06e-08
-0.9	0.5	-0.3	8.12e-08	-6e-08	-3.25e-08
-0.9	0.5	-0.2	8.28e-08	-6.3e-08	-4.51e-08
-0.9	0.5	-0.1	8.11e-08	-6.41e-08	-5.73e-08
-0.9	0.5	0	7.63e-08	-6.34e-08	-6.82e-08
-0.9	0.5	0.1	6.88e-08	-6.08e-08	-7.69e-08
-0.9	0.5	0.2	5.93e-08	-5.67e-08	-8.29e-08
-0.9	0.5	0.3	4.85e-08	-5.12e-08	-8.61e-08
-0.9	0.5	0.4	3.71e-08	-4.5e-08	-8.64e-08
-0.9	0.5	0.5	2.6e-08	-3.85e-08	-8.41e-08
-0.9	0.5	0.6	1.57e-08	-3.2e-08	-7.96e-08
-0.9	0.5	0.7	6.87e-09	-2.61e-08	-7.35e-08
-0.9	0.5	0.8	-3.55e-10	-2.08e-08	-6.65e-08
-0.9	0.5	0.9	-5.9e-09	-1.64e-08	-5.91e-08
-0.9	0.5	1	-9.9e-09	-1.27e-08	-5.18e-08
-0.9	0.6	-1	2.84e-08	-2.25e-08	5.64e-09
-0.9	0.6	-0.9	3.37e-08	-2.72e-08	4.38e-09
-0.9	0.6	-0.8	3.97e-08	-3.25e-08	1.94e-09
-0.9	0.6	-0.7	4.62e-08	-3.84e-08	-2.05e-09
-0.9	0.6	-0.6	5.28e-08	-4.46e-08	-7.9e-09
-0.9	0.6	-0.5	5.88e-08	-5.07e-08	-1.57e-08
-0.9	0.6	-0.4	6.35e-08	-5.62e-08	-2.53e-08
-0.9	0.6	-0.3	6.62e-08	-6.08e-08	-3.61e-08
-0.9	0.6	-0.2	6.63e-08	-6.39e-08	-4.73e-08
-0.9	0.6	-0.1	6.38e-08	-6.53e-08	-5.79e-08
-0.9	0.6	0	5.88e-08	-6.49e-08	-6.69e-08
-0.9	0.6	0.1	5.18e-08	-6.25e-08	-7.39e-08
-0.9	0.6	0.2	4.34e-08	-5.86e-08	-7.85e-08
-0.9	0.6	0.3	3.42e-08	-5.33e-08	-8.05e-08
-0.9	0.6	0.4	2.48e-08	-4.72e-08	-8.01e-08
-0.9	0.6	0.5	1.58e-08	-4.07e-08	-7.75e-08
-0.9	0.6	0.6	7.7e-09	-3.42e-08	-7.31e-08
-0.9	0.6	0.7	7.74e-10	-2.82e-08	-6.75e-08
-0.9	0.6	0.8	-4.81e-09	-2.28e-08	-6.11e-08
-0.9	0.6	0.9	-9.04e-09	-1.82e-08	-5.44e-08
-0.9	0.6	1	-1.2e-08	-1.44e-08	-4.79e-08
-0.9	0.7	-1	2.55e-08	-2.23e-08	2.41e-09
-0.9	0.7	-0.9	2.98e-08	-2.68e-08	6.92e-10
